Branch,Customer_Name,Row_Type,Qty,Description,Price
Conut Jnah,Person_0213,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0213,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0213,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0213,ITEM,1.0,MINI BERRY MIX,507
Conut Jnah,Person_0213,ITEM,1.0,NO SPREAD,0.00
Conut Jnah,Person_0213,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0213,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0213,ITEM,1.0,NUTELLA SAUCE.,178
Conut Jnah,Person_0213,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0213,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0213,ITEM,1.0,NUTELLA SPREAD MINI.,0.00
Conut Jnah,Person_0213,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0213,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0213,ITEM,1.0,  WHIPPED CREAM,0.00
Conut Jnah,Person_0213,ITEM,1.0,WHIPPED CREAM  .,0.00
Conut Jnah,Person_0213,TOTAL,19.0,,4
Conut Jnah,Person_0214,ITEM,1.0,BOSTON CHEESECAKE MINI,0.00
Conut Jnah,Person_0214,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0214,ITEM,1.0,PISTACHIO MINI,0.00
Conut Jnah,Person_0214,ITEM,1.0,THE ONE MINI,0.00
Conut Jnah,Person_0214,ITEM,1.0,THE SHARING BOX.,1
Conut Jnah,Person_0214,ITEM,1.0,TRIPLE CHOCOLATE MINI,0.00
Conut Jnah,Person_0214,TOTAL,6.0,,1
Conut Jnah,Person_0215,ITEM,1.0,CARAMEL DIP.(R),0.00
Conut Jnah,Person_0215,ITEM,1.0,CARAMEL MACHIATO,536
Conut Jnah,Person_0215,ITEM,1.0,CHIMNEY BERRY MIX,1
Conut Jnah,Person_0215,ITEM,1.0,CONUT BITES,655
Conut Jnah,Person_0215,ITEM,1.0,CONUT BITES,655
Conut Jnah,Person_0215,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0215,ITEM,1.0,FULL FAT MILK,0.00
Conut Jnah,Person_0215,ITEM,1.0,ICED,0.00
Conut Jnah,Person_0215,ITEM,1.0,NUTELLA DIP.(R),0.00
Conut Jnah,Person_0215,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0215,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0215,ITEM,1.0,REGULAR.,0.00
Conut Jnah,Person_0215,ITEM,1.0,  WHIPPED CREAM,0.00
Conut Jnah,Person_0215,TOTAL,13.0,,3
Conut Jnah,Person_0216,ITEM,1.0,CONUT BERRY MIX,893
Conut Jnah,Person_0216,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0216,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Conut Jnah,Person_0216,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Conut Jnah,Person_0216,ITEM,1.0,  WHIPPED CREAM,0.00
Conut Jnah,Person_0216,TOTAL,5.0,,1
Conut Jnah,Person_0217,ITEM,1.0,BROWNIES . (R),0.00
Conut Jnah,Person_0217,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0217,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0217,ITEM,1.0,CHIMNEY THE ORIGINAL,1
Conut Jnah,Person_0217,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0217,ITEM,1.0,ICE CREAM ON THE SIDE,0.00
Conut Jnah,Person_0217,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0217,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0217,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0217,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0217,TOTAL,10.0,,2
Conut Jnah,Person_0218,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0218,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0218,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0218,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0218,ITEM,1.0,CLASSIC CHIMNEY,595
Conut Jnah,Person_0218,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0218,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0218,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0218,ITEM,1.0,NO TOPPINGS,0.00
Conut Jnah,Person_0218,ITEM,1.0,NUTELLA SPREAD CHIMNEY,178
Conut Jnah,Person_0218,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0218,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0218,ITEM,1.0,PRESSED,0.00
Conut Jnah,Person_0218,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0218,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0218,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0218,ITEM,1.0,WHITE CHOCOLATE SAUCE .(R),0.00
Conut Jnah,Person_0218,TOTAL,17.0,,4
Conut Jnah,Person_0219,ITEM,1.0,AFFOGATO,536
Conut Jnah,Person_0219,ITEM,1.0,BLUEBERRIES.,238
Conut Jnah,Person_0219,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0219,ITEM,1.0,CLASSIC CHIMNEY,595
Conut Jnah,Person_0219,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0219,ITEM,1.0,MINI THE ONE,507
Conut Jnah,Person_0219,ITEM,1.0,NO SPREAD,0.00
Conut Jnah,Person_0219,ITEM,1.0,NO SPREAD .,0.00
Conut Jnah,Person_0219,ITEM,1.0,NO TOPPINGS,0.00
Conut Jnah,Person_0219,ITEM,1.0,  NO TOPPINGS,0.00
Conut Jnah,Person_0219,ITEM,1.0,  NO TOPPINGS,0.00
Conut Jnah,Person_0219,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0219,ITEM,1.0,PRESSED,0.00
Conut Jnah,Person_0219,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0219,TOTAL,14.0,,3
Conut Jnah,Person_0220,ITEM,1.0,CLASSIC CHIMNEY,595
Conut Jnah,Person_0220,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0220,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0220,ITEM,1.0,PRESSED,0.00
Conut Jnah,Person_0220,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY,178
Conut Jnah,Person_0220,TOTAL,5.0,,1
Conut Jnah,Person_0221,ITEM,1.0,CHIMNEY BERRY MIX,1
Conut Jnah,Person_0221,ITEM,1.0,  CRUSHED LOTUS,(R)
Conut Jnah,Person_0221,ITEM,-1.0,  CRUSHED LOTUS,(R)
Conut Jnah,Person_0221,ITEM,-1.0,DELIVERY CHARGE,-238
Conut Jnah,Person_0221,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0221,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0221,ITEM,1.0,MINI BERRY MIX,507
Conut Jnah,Person_0221,ITEM,-1.0,MINI BERRY MIX,-507
Conut Jnah,Person_0221,ITEM,-1.0,MINI BOSTON CHEESECAKE,-536
Conut Jnah,Person_0221,ITEM,1.0,MINI BOSTON CHEESECAKE,536
Conut Jnah,Person_0221,ITEM,1.0,NO SPREAD .,0.00
Conut Jnah,Person_0221,ITEM,-1.0,NO SPREAD .,0.00
Conut Jnah,Person_0221,ITEM,-1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0221,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0221,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0221,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0221,ITEM,1.0,NUTELLA SPREAD MINI.,0.00
Conut Jnah,Person_0221,ITEM,-1.0,NUTELLA SPREAD MINI.,0.00
Conut Jnah,Person_0221,ITEM,-1.0,STRAWBERRY .(R),0.00
Conut Jnah,Person_0221,ITEM,1.0,STRAWBERRY .(R),0.00
Conut Jnah,Person_0221,ITEM,1.0,  WHIPPED CREAM,0.00
Conut Jnah,Person_0221,ITEM,1.0,WHIPPED CREAM  .,0.00
Conut Jnah,Person_0221,ITEM,-1.0,WHIPPED CREAM  .,0.00
Conut Jnah,Person_0221,TOTAL,5.0,,1
Conut Jnah,Person_0222,ITEM,1.0,  BROWNIES,(R)
Conut Jnah,Person_0222,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0222,ITEM,1.0,CONUT THE ONE,893
Conut Jnah,Person_0222,ITEM,1.0,CONUT TRIPLE CHOCOLATE,924
Conut Jnah,Person_0222,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0222,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Conut Jnah,Person_0222,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Conut Jnah,Person_0222,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0222,ITEM,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.00
Conut Jnah,Person_0222,TOTAL,9.0,,2
Conut Jnah,Person_0223,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0223,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0223,ITEM,1.0,CONUT THE ONE,893
Conut Jnah,Person_0223,ITEM,1.0,CONUT THE ONE,893
Conut Jnah,Person_0223,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0223,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Conut Jnah,Person_0223,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Conut Jnah,Person_0223,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0223,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0223,TOTAL,9.0,,2
Conut Jnah,Person_0224,ITEM,1.0,CONUT THE ONE,893
Conut Jnah,Person_0224,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0224,ITEM,1.0,LOTUS SPREAD CONUT.,0.00
Conut Jnah,Person_0224,ITEM,1.0,  RASPBERRY JAM,(P)
Conut Jnah,Person_0224,ITEM,1.0,  RASPBERRY JAM,(P)
Conut Jnah,Person_0224,TOTAL,5.0,,1
Conut Jnah,Person_0225,ITEM,1.0,BROWNIES . (R),0.00
Conut Jnah,Person_0225,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0225,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0225,ITEM,1.0,CHIMNEY BOSTON CHEESECAKE,1
Conut Jnah,Person_0225,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0225,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Conut Jnah,Person_0225,ITEM,1.0,CONUT BOSTON CHEESECAKE,924
Conut Jnah,Person_0225,ITEM,1.0,CRUSHED LOTUS .(R),0.00
Conut Jnah,Person_0225,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0225,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0225,ITEM,1.0,  NO SPREAD,0.00
Conut Jnah,Person_0225,ITEM,1.0,NO SPREAD..,0.00
Conut Jnah,Person_0225,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0225,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0225,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0225,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0225,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0225,ITEM,1.0,TIRAMISU CONUT,953
Conut Jnah,Person_0225,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0225,TOTAL,19.0,,6
Conut Jnah,Person_0226,ITEM,1.0,ADD ICE CREAM,476
Conut Jnah,Person_0226,ITEM,1.0,BROWNIES . (R),0.00
Conut Jnah,Person_0226,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Conut Jnah,Person_0226,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0226,ITEM,1.0,ICE CREAM ON THE SIDE,0.00
Conut Jnah,Person_0226,ITEM,1.0,NUTELLA SAUCE.,178
Conut Jnah,Person_0226,ITEM,1.0,WHITE CHOCOLATE SAUCE .(R),0.00
Conut Jnah,Person_0226,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0226,TOTAL,8.0,,2
Conut Jnah,Person_0227,ITEM,1.0,ADD ICE CREAM,476
Conut Jnah,Person_0227,ITEM,1.0,BROWNIES . (R),0.00
Conut Jnah,Person_0227,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Conut Jnah,Person_0227,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0227,ITEM,1.0,ICE CREAM ON THE SIDE,0.00
Conut Jnah,Person_0227,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0227,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0227,TOTAL,7.0,,2
Conut Jnah,Person_0228,ITEM,1.0,  BROWNIES,(R)
Conut Jnah,Person_0228,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0228,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0228,ITEM,1.0,CONUT PISTACHIO,1
Conut Jnah,Person_0228,ITEM,1.0,CONUT TRIPLE CHOCOLATE,924
Conut Jnah,Person_0228,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0228,ITEM,1.0,NO SPREAD..,0.00
Conut Jnah,Person_0228,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Conut Jnah,Person_0228,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0228,ITEM,1.0,PISTACHIO TOPPING,0.00
Conut Jnah,Person_0228,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0228,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0228,ITEM,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.00
Conut Jnah,Person_0228,TOTAL,13.0,,3
Conut Jnah,Person_0229,ITEM,1.0,CLASSIC CHIMNEY,595
Conut Jnah,Person_0229,ITEM,1.0,CLASSIC CHIMNEY,595
Conut Jnah,Person_0229,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0229,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0229,ITEM,1.0,PRESSED,0.00
Conut Jnah,Person_0229,ITEM,1.0,PRESSED,0.00
Conut Jnah,Person_0229,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0229,TOTAL,7.0,,1
Conut Jnah,Person_0230,ITEM,1.0,[STRAWBERRY DRESSING],0.00
Conut Jnah,Person_0230,ITEM,1.0,[STRAWBERRY DRESSING],0.00
Conut Jnah,Person_0230,ITEM,1.0,ADD ICE CREAM,476
Conut Jnah,Person_0230,ITEM,1.0,  CARAMEL SAUCE,(R)
Conut Jnah,Person_0230,ITEM,1.0,CHERRY JAM DIP.(P),119
Conut Jnah,Person_0230,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0230,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0230,ITEM,1.0,CONUT BERRY MIX,893
Conut Jnah,Person_0230,ITEM,1.0,CONUT BITES,655
Conut Jnah,Person_0230,ITEM,1.0,  CRUSHED LOTUS,(R)
Conut Jnah,Person_0230,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0230,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0230,ITEM,1.0,FULL FAT MILK,0.00
Conut Jnah,Person_0230,ITEM,1.0,FULL FAT MILK,0.00
Conut Jnah,Person_0230,ITEM,1.0,ICE CREAM ON THE SIDE,0.00
Conut Jnah,Person_0230,ITEM,1.0,MINI BOSTON CHEESECAKE,536
Conut Jnah,Person_0230,ITEM,1.0,NO SPREAD .,0.00
Conut Jnah,Person_0230,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Conut Jnah,Person_0230,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0230,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0230,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0230,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Conut Jnah,Person_0230,ITEM,1.0,STRAWBERRY .(R),0.00
Conut Jnah,Person_0230,ITEM,1.0,STRAWBERRY MILKSHAKE,715
Conut Jnah,Person_0230,ITEM,1.0,STRAWBERRY MILKSHAKE,715
Conut Jnah,Person_0230,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0230,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0230,ITEM,1.0,  WHIPPED CREAM,0.00
Conut Jnah,Person_0230,ITEM,1.0,WHIPPED CREAM...,0.00
Conut Jnah,Person_0230,ITEM,1.0,WHIPPED CREAM...,0.00
Conut Jnah,Person_0230,TOTAL,30.0,,7
Conut Jnah,Person_0231,ITEM,1.0,BROWNIES . (R),0.00
Conut Jnah,Person_0231,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Conut Jnah,Person_0231,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0231,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0231,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0231,TOTAL,5.0,,1
Conut Jnah,Person_0232,ITEM,1.0,BOSTON CHEESECAKE CHIMNEY,0.00
Conut Jnah,Person_0232,ITEM,1.0,CHIMNEY COMBO.,3
Conut Jnah,Person_0232,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0232,ITEM,1.0,PISTACHIO CHIMNEY,0.00
Conut Jnah,Person_0232,ITEM,1.0,THE ONE CHIMNEY,0.00
Conut Jnah,Person_0232,ITEM,1.0,TRIPLE CHOCOLATE CHIMNEY,0.00
Conut Jnah,Person_0232,TOTAL,6.0,,4
Conut Jnah,Person_0233,ITEM,1.0,CAFFE LATTE,417
Conut Jnah,Person_0233,ITEM,1.0,CHIMNEY THE ONE,1
Conut Jnah,Person_0233,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0233,ITEM,1.0,FULL FAT MILK,0.00
Conut Jnah,Person_0233,ITEM,1.0,ICED,0.00
Conut Jnah,Person_0233,ITEM,1.0,  NUTELLA SAUCE,(R)
Conut Jnah,Person_0233,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Conut Jnah,Person_0233,ITEM,1.0,REGULAR.,0.00
Conut Jnah,Person_0233,ITEM,1.0,  STRAWBERRY,(R)
Conut Jnah,Person_0233,TOTAL,9.0,,1
Conut Jnah,Person_0234,ITEM,1.0,BOSTON CHEESECAKE MINI,0.00
Conut Jnah,Person_0234,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0234,ITEM,1.0,PISTACHIO MINI,0.00
Conut Jnah,Person_0234,ITEM,1.0,THE ONE MINI,0.00
Conut Jnah,Person_0234,ITEM,1.0,THE SHARING BOX.,1
Conut Jnah,Person_0234,ITEM,1.0,TRIPLE CHOCOLATE MINI,0.00
Conut Jnah,Person_0234,TOTAL,6.0,,1
Conut Jnah,Person_0235,ITEM,1.0,BOSTON CHEESECAKE MINI,0.00
Conut Jnah,Person_0235,ITEM,1.0,DELIVERY CHARGE,238
Conut Jnah,Person_0235,ITEM,1.0,PISTACHIO MINI,0.00
Conut Jnah,Person_0235,ITEM,1.0,THE ONE MINI,0.00
Conut Jnah,Person_0235,ITEM,1.0,THE SHARING BOX.,1
Conut Jnah,Person_0235,ITEM,1.0,TRIPLE CHOCOLATE MINI,0.00
Conut Jnah,Person_0235,TOTAL,6.0,,1
Main Street Coffee,Person_0236,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0236,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0236,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0236,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0236,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0236,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0236,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0236,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Main Street Coffee,Person_0236,ITEM,1.0,CONUT BERRY MIX,893
Main Street Coffee,Person_0236,ITEM,1.0,CONUT THE ORIGINAL,864
Main Street Coffee,Person_0236,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0236,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0236,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0236,ITEM,1.0,MINI THE ORIGINAL,476
Main Street Coffee,Person_0236,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0236,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,NUTELLA SPREAD MINI.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0236,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0236,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0236,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0236,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0236,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0236,ITEM,1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0236,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0236,TOTAL,33.0,,6
Main Street Coffee,Person_0237,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0237,ITEM,1.0,CONUT BOSTON CHEESECAKE,924
Main Street Coffee,Person_0237,ITEM,1.0,CONUT THE ONE,893
Main Street Coffee,Person_0237,ITEM,1.0,  CRUSHED LOTUS,(R)
Main Street Coffee,Person_0237,ITEM,1.0,  DARK CHOCOLATE CHIPS,(P)
Main Street Coffee,Person_0237,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0237,ITEM,1.0,NO SPREAD..,0.00
Main Street Coffee,Person_0237,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0237,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0237,TOTAL,9.0,,2
Main Street Coffee,Person_0238,ITEM,1.0,TAKE AWAY,0.00
Main Street Coffee,Person_0238,ITEM,1.0,TAKE AWAY,0.00
Main Street Coffee,Person_0238,TOTAL,2.0,,0.00
Main Street Coffee,Person_0239,ITEM,1.0,ADD ICE CREAM,476
Main Street Coffee,Person_0239,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0239,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0239,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0239,ITEM,-1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0239,ITEM,-1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY BOSTON CHEESECAKE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0239,ITEM,-1.0,CHIMNEY THE ONE,-1
Main Street Coffee,Person_0239,ITEM,-1.0,CHIMNEY TRIPLE CHOCOLATE,-1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Main Street Coffee,Person_0239,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Main Street Coffee,Person_0239,ITEM,1.0,CONUT PISTACHIO,1
Main Street Coffee,Person_0239,ITEM,1.0,CRUSHED LOTUS .(R),0.00
Main Street Coffee,Person_0239,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0239,ITEM,-1.0,ICE CREAM BOWL,-595
Main Street Coffee,Person_0239,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0239,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0239,ITEM,1.0,  NO SPREAD,0.00
Main Street Coffee,Person_0239,ITEM,1.0,NO SPREAD..,0.00
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0239,ITEM,-1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0239,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,-1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,-1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
